order_item_id,order_id,product_id,quantity
6043,2712,5,2
8414,3760,73,3
1687,769,104,1
9762,4378,53,5
5839,2621,143,5
7103,3190,87,10
6192,2787,57,5
2511,1133,65,4
6328,2851,127,1
5159,2323,95,5
2238,1006,91,1
9296,4155,57,2
1151,517,20,2
7844,3517,109,1
9169,4098,106,4
7165,3216,97,2
2959,1337,13,10
10251,4593,30,6
754,338,81,2
9298,4155,17,1
1663,758,107,4
7063,3170,15,1
9827,4405,9,1
3957,1782,123,1
3711,1678,62,3
6684,3013,144,1
9688,4341,100,2
152,68,53,2
5608,2518,87,1
3183,1433,139,5
7431,3326,34,1
4203,1892,66,6
9376,4196,4,3
2796,1261,116,2
4750,2130,1,5
5291,2377,99,4
253,113,73,1
8855,3953,32,2
5669,2542,3,3
6638,2999,109,3
10120,4538,32,5
9538,4276,127,1
9594,4301,94,3
2005,911,28,1
5778,2594,92,6
3635,1646,119,2
10498,4711,2,5
8710,3891,53,2
2956,1335,31,3
2923,1319,150,1
5400,2426,39,10
7022,3153,132,1
10953,4933,130,5
2644,1198,87,3
1857,843,40,2
6616,2988,79,3
9282,4149,133,2
569,257,148,3
9524,4268,81,6
1755,798,111,5
10779,4847,21,2
6726,3029,29,1
8229,3684,82,7
9015,4029,21,3
3944,1775,82,2
6201,2790,137,2
5273,2372,147,4
1739,789,110,2
7128,3201,54,4
5254,2363,114,4
552,250,89,1
4446,1998,86,1
11121,5624,72,5
1456,657,80,1
2556,1152,107,3
9149,4090,51,5
212,99,7,1
367,164,135,3
9746,4368,140,7
679,305,23,2
9348,4180,71,1
3513,1584,80,2
3854,1737,115,1
7600,3405,15,2
7020,3152,52,5
4870,2187,96,2
9810,4396,130,1
2631,1189,116,1
3557,1606,77,2
3060,1380,3,3
10022,4491,87,2
3685,1667,55,5
3180,1432,118,2
1967,892,51,5
2714,1228,8,7
592,267,118,4
5918,2656,78,3
4011,1801,94,1
10280,4608,118,1
9515,4264,138,9
9981,4472,63,2
8074,3615,8,1
148,67,54,5
7949,3562,137,4
4782,2149,114,1
9851,4414,32,5
2039,924,61,2
7898,3536,13,1
3112,1406,83,2
8166,3652,38,3
10428,4676,109,1
7866,3525,129,1
4227,1902,122,0
4294,1928,1,6
11179,5588,21,5
4066,1831,8,1
9013,4028,77,2
3891,1751,44,1
25,14,58,5
9209,4117,143,5
349,158,42,6
10886,4899,129,5
9691,4343,22,2
6037,2710,15,1
65,30,112,1
2594,1170,122,1
7227,3239,24,3
6236,2807,80,3
7307,3272,96,3
29,16,80,1
842,382,137,4
185,88,56,2
10144,4549,6,3
2408,1085,41,3
4334,1948,128,6
9490,4252,54,9
1425,641,56,4
2494,1126,114,5
10574,4750,91,6
5307,2387,99,3
10939,4928,112,3
1916,870,121,5
2514,1135,83,4
1544,700,27,1
3471,1563,31,3
5072,2284,11,6
6879,3089,95,3
6859,3082,9,5
2345,1054,47,2
4971,2238,62,1
9477,4243,65,1
9128,4080,115,2
3401,1528,6,2
1232,549,104,2
999,448,94,2
1968,893,53,1
495,223,131,2
7818,3506,86,4
11188,5459,28,3
8980,4013,108,5
7885,3532,105,2
10121,4539,132,1
1345,601,92,4
6349,2862,100,5
7718,3459,96,2
7540,3380,56,2
2185,984,130,10
2986,1348,142,1
6468,2921,44,2
4365,1961,4,1
4978,2241,19,1
3230,1451,99,2
2090,946,150,5
6433,2902,112,4
6360,2868,4,1
4796,2156,4,4
5387,2420,136,1
8097,3625,148,1
2178,980,70,1
4201,1892,90,6
8323,3720,129,2
6682,3011,129,2
8548,3812,105,5
8525,3802,77,1
9035,4039,90,3
6789,3053,30,1
6494,2935,150,1
7539,3379,92,4
977,438,38,4
9896,4435,67,2
5301,2384,128,1
3887,1750,105,1
1240,552,92,10
5178,2331,122,2
3167,1426,35,3
10276,4606,18,3
6070,2724,43,7
9398,4207,126,2
1856,842,104,1
6251,2816,119,2
10930,4922,52,2
10850,4885,76,6
11104,5449,53,1
142,66,114,1
1631,746,58,1
8899,3972,147,1
1091,491,40,1
1085,488,131,6
502,225,54,1
4563,2052,27,3
2318,1042,87,1
7618,3414,119,3
4160,1875,110,2
5480,2456,47,3
3192,1437,125,3
11037,4968,128,5
7390,3304,67,1
3863,1739,19,1
6470,2921,76,8
9699,4346,132,1
8839,3945,63,6
8944,3995,73,5
9038,4041,138,5
5909,2650,39,3
8112,3630,74,1
6198,2790,123,1
7197,3229,144,4
11160,5735,67,4
9581,4295,104,5
2995,1352,17,1
10043,4500,21,1
7639,3422,39,2
5302,2384,18,10
10936,4926,138,7
1059,477,20,1
8006,3588,123,3
1193,533,144,4
3356,1511,97,4
7416,3317,31,2
876,397,102,5
11146,5647,41,1
400,179,89,4
10368,4648,116,8
2818,1270,95,3
1271,566,33,1
6886,3091,52,1
10115,4536,145,3
9680,4339,123,3
4092,1843,62,1
2147,965,94,1
2260,1014,79,5
3505,1581,28,1
11120,5737,69,3
2933,1325,57,4
2103,949,116,1
9449,4230,75,6
1965,891,141,5
6253,2816,97,2
11060,4980,11,10
797,360,120,7
7204,3231,25,7
3389,1524,45,1
10717,4816,146,1
9256,4136,29,2
154,70,135,2
727,326,141,1
10381,4655,36,4
9201,4112,38,2
10750,4833,119,4
10880,4896,147,2
5641,2530,23,5
2584,1164,66,3
4923,2216,92,2
10776,4845,31,2
1990,905,90,1
3291,1477,51,1
8686,3880,25,1
7681,3441,147,2
2977,1345,66,4
161,73,150,4
527,238,23,1
1833,831,41,1
6361,2868,65,6
2842,1284,137,5
11093,4996,118,2
11123,5060,55,3
10227,4583,82,6
5483,2456,16,6
10005,4485,146,2
7308,3273,54,1
9481,4245,25,1
9464,4237,110,2
7489,3353,35,6
8629,3851,96,2
11207,5205,83,1
1430,642,59,4
1392,623,142,2
7108,3193,131,1
4373,1965,108,1
3215,1446,124,4
5141,2317,94,5
1339,598,135,5
2466,1112,108,1
2994,1351,18,1
10415,4670,75,6
11054,4977,61,1
7778,3486,133,1
6095,2736,95,2
2188,985,16,3
5537,2487,13,2
1656,756,118,1
2715,1229,99,5
10148,4550,19,1
448,201,128,7
3837,1731,148,2
230,106,25,2
6968,3129,23,4
11022,4964,109,3
5388,2420,124,1
9019,4031,59,8
1204,539,36,1
2500,1130,123,4
7475,3345,46,2
5244,2360,134,1
3351,1508,31,7
6502,2939,134,3
446,200,25,1
3014,1360,89,1
3634,1646,77,4
2004,910,25,1
4522,2032,51,1
8781,3921,131,1
1714,778,85,1
9262,4139,88,2
8807,3930,83,3
6490,2933,126,1
10991,4949,81,7
6472,2922,146,1
241,109,127,1
1287,573,75,7
3168,1426,4,1
6054,2716,82,1
5233,2355,79,2
3228,1451,52,1
4873,2190,61,3
10722,4819,137,1
831,378,62,5
13,9,91,2
2367,1064,100,2
7775,3484,32,1
8895,3971,34,5
2060,933,7,5
7154,3212,68,4
4456,2004,78,1
10831,4877,116,3
10522,4723,77,1
9090,4066,11,1
9849,4414,55,3
2461,1109,145,-1
11148,5253,45,3
2735,1239,99,2
8462,3779,27,2
5811,2608,56,1
7921,3546,12,3
9358,4184,56,3
4912,2209,101,5
3873,1743,86,6
4382,1969,17,1
9391,4204,25,1
10098,4527,20,2
8910,3978,62,5
9115,4075,74,2
6439,2905,99,3
761,342,10,1
4599,2068,35,2
6220,2801,137,1
10984,4945,105,1
8925,3985,14,2
2491,1125,6,5
9652,4326,135,3
7839,3515,68,5
10013,4487,134,6
1253,557,50,6
4443,1996,109,6
6784,3050,138,1
7035,3160,103,5
5330,2397,118,4
2264,1016,33,1
2673,1214,127,1
7757,3476,118,2
1909,867,82,5
581,262,23,5
8938,3993,17,1
5966,2676,10,1
5827,2614,16,3
1178,529,8,5
2385,1073,9,2
10422,4672,21,5
539,243,22,1
3792,1711,54,4
1333,595,20,3
10508,4715,102,2
3244,1457,6,2
4778,2145,95,2
9378,4198,39,2
8820,3936,125,1
2284,1026,38,1
9748,4368,126,2
2195,987,32,6
10819,4872,111,3
8848,3948,27,6
8419,3763,129,1
7050,3166,47,5
10448,4687,97,2
3288,1475,96,3
904,407,48,2
4177,1881,112,2
11050,4975,106,3
11107,5455,94,4
6663,3006,92,1
3713,1678,67,3
7493,3356,97,4
1362,611,36,7
6664,3006,140,2
3545,1601,126,4
1192,533,4,2
11136,5072,98,1
8093,3624,79,5
11084,4993,146,2
6299,2837,50,1
6268,2821,127,6
4428,1990,150,2
11090,4996,16,6
3611,1632,137,1
5320,2391,137,2
11053,4977,101,2
7474,3344,86,1
3918,1763,24,4
6962,3128,89,1
10037,4496,62,4
9938,4455,4,4
5908,2650,50,1
11045,4972,123,4
2918,1316,113,4
509,228,28,2
4979,2242,72,2
9249,4133,69,1
2134,959,22,2
2210,994,35,6
8018,3593,106,2
7042,3162,98,1
1501,678,70,1
9299,4155,92,1
2884,1302,49,2
6067,2723,23,6
5813,2609,119,2
11129,5947,103,2
8911,3978,106,2
5504,2468,22,1
9006,4025,28,1
4335,1949,87,3
3901,1756,64,2
1811,823,131,1
9969,4468,5,1
3084,1393,87,7
10229,4583,84,1
3019,1363,150,3
6178,2780,44,2
9593,4300,116,1
4993,2248,105,4
7016,3151,7,3
10973,4940,103,3
10540,4730,114,3
3239,1455,70,4
6728,3030,58,10
4731,2123,71,3
5600,2515,30,6
2326,1045,39,9
5939,2667,1,1
8321,3719,92,6
10818,4871,59,1
32,17,83,1
7522,3368,52,8
10847,4884,68,2
7585,3400,123,4
732,328,66,2
537,242,5,1
2789,1257,108,2
6979,3135,78,4
7324,3280,147,2
1890,855,38,2
881,398,27,2
10250,4593,42,1
5913,2653,112,7
8415,3760,49,3
9422,4217,150,1
8687,3881,20,6
9157,4094,94,2
4073,1834,73,1
1575,718,48,2
6963,3128,134,1
7674,3439,149,3
515,230,42,4
5793,2599,59,1
5373,2412,141,4
5857,2627,65,1
1530,693,146,3
8835,3943,15,5
1024,459,13,2
3963,1784,110,2
9484,4248,130,5
2468,1113,97,1
8418,3762,146,7
2287,1028,53,1
6835,3073,116,1
10247,4592,101,2
1746,793,58,1
10746,4832,81,1
114,50,5,1
4492,2020,116,1
6622,2992,99,3
2820,1272,16,3
9140,4085,31,1
10684,4803,103,6
10433,4678,34,2
847,384,64,3
8550,3813,120,1
2135,960,109,2
9549,4282,143,3
3045,1374,46,8
1707,775,133,6
9337,4176,53,1
721,323,7,2
9401,4209,143,2
9475,4241,59,7
5681,2547,138,2
7765,3479,140,6
5487,2460,135,5
8987,4016,138,3
3166,1426,109,4
202,95,115,2
2832,1277,66,1
3033,1368,95,2
6445,2908,105,3
5013,2258,17,3
4721,2118,6,1
589,266,78,2
6046,2712,94,1
6116,2746,81,1
5372,2411,4,4
7104,3190,133,1
7857,3522,103,2
3973,1788,3,3
7223,3238,96,1
7221,3238,1,3
895,403,103,2
57,27,37,1
2201,991,55,3
9936,4454,13,4
488,219,4,1
9953,4462,148,4
9528,4270,26,2
7958,3566,19,2
9542,4278,87,1
3350,1507,133,3
5523,2479,50,3
4314,1937,98,3
1753,796,7,4
10675,4798,123,1
11074,4988,6,2
5726,2568,140,1
5836,2619,82,3
4241,1908,131,2
3861,1739,85,3
115,51,60,1
1723,782,115,9
4602,2070,6,3
9744,4366,79,1
6128,2752,120,1
3674,1664,131,1
9195,4110,96,3
6552,2961,57,4
10775,4845,85,2
2057,931,107,1
2991,1349,90,1
3419,1539,55,1
3132,1412,109,3
7611,3411,40,1
9555,4285,74,3
1374,616,131,1
6671,3008,89,3
11177,5907,66,1
10358,4643,40,3
10964,4938,127,10
1617,741,21,3
327,148,64,7
77,33,126,2
837,380,76,1
8330,3723,99,2
4381,1969,141,5
9113,4074,10,3
10712,4815,87,5
3186,1434,5,3
3556,1605,106,2
3277,1472,146,2
3747,1690,149,7
10626,4777,100,1
8601,3838,43,1
4234,1905,112,1
10405,4665,91,1
8635,3854,143,4
7823,3508,124,1
7323,3279,121,1
2337,1050,126,7
2950,1333,128,4
9765,4379,120,1
4846,2178,70,3
3702,1675,124,1
8678,3877,129,1
6514,2946,109,2
10967,4938,49,1
8007,3589,20,5
5384,2418,4,1
4684,2102,123,6
9832,4408,53,2
5566,2502,149,3
5786,2596,98,1
8433,3769,55,4
2808,1265,3,1
7982,3579,68,1
715,321,81,5
6909,3106,60,1
6248,2814,76,2
1938,878,57,2
4584,2061,104,2
2061,934,130,1
4658,2092,115,3
9608,4305,29,2
815,370,100,1
2497,1128,59,2
2173,978,93,1
1858,843,10,1
7645,3424,133,3
7790,3492,127,3
11212,5122,82,2
9757,4375,68,1
6488,2932,119,6
6152,2765,57,7
516,230,43,9
2062,934,134,1
3190,1435,41,2
785,354,72,8
136,62,16,3
338,155,110,2
6786,3051,85,1
8491,3789,84,2
3886,1750,83,3
7756,3476,86,4
7130,3202,28,3
4871,2188,59,1
7685,3442,81,2
10704,4811,109,4
7925,3548,82,2
7951,3563,86,2
7763,3478,107,2
4061,1828,18,5
3403,1530,5,1
827,377,79,1
5883,2639,99,9
1042,470,108,2
3227,1451,45,4
2780,1255,64,6
1608,737,145,4
4801,2158,49,2
3114,1407,90,2
3430,1544,104,2
2035,924,26,4
6114,2745,79,1
6004,2694,103,3
1883,853,17,2
615,273,116,1
8878,3963,109,1
1784,812,67,3
10871,4894,99,2
7703,3453,146,1
5746,2578,125,4
220,102,95,1
3865,1740,22,4
2017,916,124,3
9848,4413,75,3
7459,3338,43,2
2517,1136,13,1
5661,2537,116,1
5501,2466,41,2
4811,2163,76,1
2526,1140,91,2
2474,1116,5,6
112,50,39,9
7955,3564,93,2
5186,2334,62,5
7043,3163,5,4
352,159,60,2
10955,4933,47,1
5416,2431,46,4
8052,3607,123,6
8586,3833,106,2
1533,694,130,1
2382,1072,101,1
9708,4348,96,2
10079,4518,128,1
5427,2435,147,2
7353,3290,93,7
10672,4797,143,1
8958,4001,29,1
10210,4577,94,1
7743,3471,131,6
7131,3202,97,5
6381,2880,6,6
5366,2409,18,8
8619,3845,42,1
10453,4690,40,4
10302,4618,80,2
4965,2236,67,9
7059,3169,110,1
9876,4426,26,5
7530,3372,8,1
9960,4464,73,1
985,441,112,3
1661,758,121,1
10340,4636,56,10
1035,464,69,1
28,15,26,1
3703,1676,19,1
9170,4099,24,4
3758,1696,68,2
5180,2332,50,2
6387,2883,109,4
885,400,125,2
8695,3885,14,1
10319,4629,80,2
4339,1950,62,5
10820,4872,51,1
10718,4817,22,6
6498,2936,128,1
7490,3354,79,5
3637,1647,49,2
9917,4446,72,6
337,154,41,2
8702,3888,8,10
6831,3071,131,2
5025,2264,8,5
793,359,35,1
1882,852,15,1
4741,2127,48,2
4908,2207,148,3
4651,2089,137,2
4125,1860,104,1
1613,740,100,-2
33,17,52,1
9455,4232,81,8
2041,925,59,1
1925,873,52,4
6891,3095,18,2
10267,4601,101,1
7441,3331,147,8
8998,4021,47,2
9064,4053,1,1
7574,3395,91,3
7146,3208,106,3
2713,1228,98,8
3240,1456,6,6
991,444,3,4
10778,4846,134,5
4105,1850,82,1
6123,2750,43,8
3710,1678,85,2
8770,3916,2,4
6078,2729,4,4
3892,1752,66,7
6858,3081,120,3
5495,2463,14,2
9902,4440,39,3
4824,2169,123,4
10579,4752,50,2
7463,3339,74,1
5269,2371,5,4
5401,2427,15,2
9671,4335,136,3
3461,1558,3,1
9010,4026,114,1
2492,1126,122,6
10007,4485,8,3
5031,2269,110,3
3004,1354,61,1
10584,4754,91,3
1794,816,84,2
1767,804,95,4
8576,3829,93,1
6297,2836,150,-1
2143,963,62,1
1338,598,25,1
6848,3078,36,2
6354,2865,57,6
1629,744,81,2
8348,3732,116,1
2812,1267,134,1
10735,4824,71,1
8974,4011,41,5
7873,3528,56,1
6733,3033,124,2
3619,1638,49,1
9580,4295,3,1
796,359,103,1
3832,1729,11,4
5824,2614,127,4
10757,4835,17,-2
2065,935,69,3
2286,1027,6,2
7749,3474,37,6
9119,4077,112,5
8614,3842,110,1
1103,495,32,5
6654,3004,133,2
905,408,57,2
5468,2452,64,1
5390,2421,15,5
2941,1329,66,8
3069,1385,128,1
850,385,27,1
10567,4745,99,2
3269,1468,27,2
834,379,93,3
1576,718,113,3
10918,4915,73,2
3721,1681,22,2
945,423,88,3
4590,2063,130,7
4610,2073,3,3
10520,4722,95,1
3423,1540,15,4
8245,3690,73,2
10690,4805,74,1
897,404,126,3
4030,1811,5,3
8868,3958,142,3
7755,3475,48,2
7419,3319,129,1
6721,3027,73,7
7365,3294,68,8
4986,2245,89,7
50,24,126,2
8726,3896,34,1
3191,1436,101,1
7888,3533,140,4
10980,4944,24,2
1472,663,1,8
2906,1311,14,6
758,340,32,6
3598,1625,16,2
5884,2639,13,2
2505,1131,12,5
5164,2325,68,1
8465,3779,105,4
8972,4009,114,4
9519,4266,80,3
6289,2832,125,7
6761,3044,149,2
5122,2311,94,3
2771,1250,97,6
5902,2647,46,1
10353,4642,48,3
10135,4544,11,3
7402,3310,31,1
7300,3268,37,2
5006,2255,84,4
440,198,102,3
4207,1895,8,3
4885,2196,68,6
10124,4540,144,3
3091,1397,12,8
1411,634,107,6
10,7,17,4
3677,1665,109,2
5434,2437,110,4
6252,2816,87,2
4960,2234,106,4
6250,2815,21,8
1678,765,140,3
5882,2638,98,1
2840,1283,55,1
8692,3882,103,9
3027,1365,91,3
5275,2373,130,10
2558,1153,143,7
7024,3153,69,3
6237,2808,121,5
5310,2388,15,2
5054,2277,56,2
1881,852,10,1
3427,1542,102,4
9156,4093,4,5
6196,2788,83,8
3032,1367,35,7
10680,4800,51,2
3182,1433,144,2
690,310,39,1
6158,2767,126,1
227,104,11,1
694,311,135,1
10265,4600,98,3
4114,1855,75,2
8456,3775,70,2
4269,1919,58,2
8637,3855,106,3
7041,3162,99,5
7443,3331,100,1
3688,1669,20,6
5107,2305,75,4
2786,1256,41,4
9980,4472,124,2
46,23,80,1
2150,967,37,2
5108,2305,74,1
10832,4878,143,3
4449,2000,4,1
1293,576,69,1
3917,1763,51,2
10827,4875,72,3
9088,4065,40,3
6575,2970,65,2
3253,1461,100,3
2932,1325,34,6
8749,3905,23,3
7432,3327,79,2
7747,3472,79,8
2207,993,97,1
9850,4414,14,1
4945,2227,45,10
6977,3133,47,2
5812,2608,1,3
5686,2550,104,5
3885,1749,138,1
1438,646,134,5
9640,4321,70,5
10196,4572,134,1
8843,3946,148,2
6377,2878,64,8
5693,2552,84,1
9066,4055,81,2
8406,3756,83,1
3884,1749,46,1
6578,2972,131,2
5936,2665,7,5
7312,3274,2,1
3206,1442,36,2
9236,4129,122,3
5798,2602,69,1
3330,1497,88,5
949,426,85,4
1119,502,68,5
1987,903,16,1
5569,2503,83,1
3150,1419,41,3
8263,3696,73,6
6493,2934,19,5
9060,4052,132,1
3404,1530,149,1
10232,4585,88,3
8580,3831,5,5
5710,2561,144,1
2726,1234,9,4
5116,2308,70,2
279,124,138,1
5151,2322,127,1
3653,1655,52,3
4086,1840,102,3
8479,3786,72,1
749,335,89,1
5456,2447,31,4
221,103,26,5
8929,3987,31,1
3173,1429,116,3
2887,1303,148,3
9417,4214,127,2
1461,658,114,2
6280,2828,98,2
6159,2768,73,2
2646,1199,38,8
7497,3358,32,7
6768,3046,108,3
4653,2090,22,1
2926,1322,53,1
5402,2427,80,2
2527,1140,94,1
4330,1947,98,2
8459,3777,122,3
11200,5137,56,4
8596,3835,43,5
7812,3503,149,3
6093,2735,129,2
698,313,78,3
9364,4188,148,1
10705,4811,42,1
4423,1989,88,2
7977,3575,34,3
4742,2127,93,1
6098,2737,113,2
8254,3694,64,9
7467,3341,148,1
10527,4726,31,2
6964,3128,37,2
1650,753,110,6
7624,3417,11,2
271,120,39,1
5847,2622,142,4
9336,4175,107,6
5356,2405,75,1
1666,760,115,9
9627,4315,132,1
10865,4892,69,1
8388,3749,52,1
7226,3239,129,1
3146,1416,4,2
6048,2713,66,9
5433,2437,36,5
811,367,142,3
10878,4896,81,1
10347,4641,37,7
3126,1410,77,1
3439,1549,28,3
9214,4120,4,1
5612,2519,55,1
8384,3748,142,7
10597,4762,100,2
1592,728,78,4
4321,1940,82,2
3732,1684,139,2
9078,4061,100,2
466,210,24,1
4224,1901,36,4
11111,5883,121,1
9105,4072,19,1
6117,2746,132,1
7850,3519,37,2
5286,2376,63,2
6573,2969,28,1
8130,3637,37,6
9143,4087,105,2
3273,1471,111,1
3883,1748,101,1
9984,4474,144,1
8529,3804,97,1
2522,1138,133,2
5662,2537,5,3
5258,2365,18,1
5316,2390,79,8
2336,1049,144,4
5051,2275,12,1
10459,4692,68,5
5138,2316,42,4
2184,983,64,2
9544,4279,13,2
1550,703,8,3
9361,4186,120,2
6607,2984,1,1
9603,4303,148,1
8476,3784,124,3
4338,1949,35,1
5424,2433,143,1
4021,1806,150,4
7414,3315,115,5
3263,1466,18,2
8237,3687,116,1
6524,2948,62,4
7833,3512,101,3
2169,976,113,2
5217,2346,121,3
313,144,115,2
9651,4326,19,1
11161,5855,24,2
8265,3696,20,4
10630,4777,120,1
8863,3956,121,1
3904,1757,16,3
9615,4307,19,2
2042,925,137,3
3804,1716,92,2
6982,3135,83,3
4078,1836,5,3
11048,4973,87,5
10384,4656,146,1
2542,1146,71,4
10100,4528,44,7
9173,4100,25,4
3923,1765,105,2
4430,1991,103,1
6146,2762,8,7
929,417,149,2
517,231,17,1
2550,1149,30,1
8151,3647,142,1
6705,3020,11,3
6452,2913,11,1
7813,3504,40,1
427,193,138,1
8813,3933,109,2
3284,1474,65,1
10087,4520,75,7
280,125,40,1
2325,1044,93,2
7964,3570,136,8
3690,1669,139,4
3455,1555,48,2
2960,1338,15,5
8326,3721,86,4
6939,3118,72,4
8402,3753,62,5
5139,2317,89,1
6403,2890,107,1
800,362,1,1
518,231,8,1
7709,3455,100,2
3578,1616,37,3
9537,4276,118,1
944,423,48,3
5628,2526,150,6
3772,1702,25,4
9247,4131,105,2
9918,4446,82,5
7568,3391,64,3
1861,844,14,3
10052,4505,146,2
10825,4874,122,6
4268,1918,48,8
4755,2133,12,2
4398,1977,53,6
926,416,53,1
691,310,61,2
4646,2087,102,2
368,165,134,7
9393,4205,106,1
3481,1567,24,6
5300,2383,66,1
353,160,45,4
9353,4182,55,2
914,412,109,1
1897,859,129,1
4401,1979,107,2
1145,514,10,7
5078,2289,34,3
2749,1243,33,2
2797,1261,78,1
5867,2632,11,2
10324,4630,10,2
1464,659,113,7
7317,3276,86,1
1070,481,143,1
6032,2708,118,2
7506,3361,21,2
10045,4502,113,4
9641,4321,112,8
3914,1761,41,2
10919,4915,4,3
6423,2898,24,2
5991,2688,144,4
6386,2882,69,7
7751,3474,72,1
267,119,2,6
11008,4958,68,2
6802,3060,68,2
1523,689,49,-1
4981,2242,29,1
6887,3092,65,1
7145,3207,66,8
3671,1663,39,1
8434,3769,133,1
775,350,128,3
3744,1689,16,7
10548,4733,144,1
10125,4540,26,4
6350,2862,87,1
8792,3925,41,1
9307,4159,49,2
8825,3938,60,2
2931,1324,109,7
10050,4505,90,2
116,51,127,2
7143,3206,57,8
6527,2950,99,5
1929,874,75,3
9657,4329,62,2
6057,2717,129,4
1491,673,94,2
478,214,111,2
389,174,38,2
6427,2901,75,1
4250,1912,95,1
6380,2880,10,3
1002,449,12,2
5568,2502,52,5
10237,4588,1,4
3617,1637,58,4
4867,2187,8,2
3520,1588,69,4
5751,2580,117,4
9357,4184,10,1
7162,3214,130,2
7091,3183,20,2
1514,685,138,3
6617,2989,51,2
2911,1313,87,3
9768,4379,20,4
880,398,26,8
7355,3291,139,1
2697,1222,109,2
2667,1210,71,4
2054,930,121,5
6451,2912,110,1
10971,4939,21,2
10291,4614,5,1
3755,1694,19,1
9400,4208,73,1
8555,3815,144,7
844,383,9,1
7954,3563,118,4
10976,4941,105,5
6590,2977,51,2
5043,2273,62,4
69,31,16,6
9820,4402,67,1
5846,2622,54,1
4746,2128,15,3
10875,4895,118,1
982,440,5,2
3938,1772,146,1
8808,3930,57,2
401,179,101,2
1248,555,145,2
10687,4803,109,4
6823,3069,112,2
1692,771,150,4
623,276,19,3
1652,754,26,6
6770,3047,112,2
10208,4576,45,4
7248,3248,56,1
11003,4955,111,2
4623,2078,128,-1
7302,3270,45,2
7724,3463,113,0
5281,2374,47,1
5808,2606,9,5
10314,4628,41,4
1176,527,45,1
9216,4121,119,3
9103,4071,107,3
1917,871,132,2
8670,3872,130,2
10694,4806,119,1
5527,2481,106,3
10262,4599,80,2
108,48,27,0
9389,4202,75,2
2744,1242,87,2
3514,1584,117,2
2617,1182,94,1
3652,1654,129,1
2430,1095,45,6
8150,3647,134,1
6586,2975,51,1
7867,3526,146,1
2649,1200,48,4
2846,1286,108,4
7760,3477,41,1
8005,3588,74,6
6747,3038,125,4
3039,1371,140,2
10901,4908,136,5
2381,1071,50,8
195,92,7,5
3035,1369,9,2
3164,1425,145,2
1725,782,37,6
7476,3345,126,3
1732,787,105,1
7394,3307,32,4
6326,2849,69,2
8921,3983,94,6
6717,3025,15,1
8739,3902,95,7
8395,3751,45,2
7605,3408,129,3
3137,1413,77,7
7447,3334,39,4
6434,2902,55,3
7012,3149,13,2
8545,3811,27,5
3079,1391,63,1
7854,3521,32,2
8178,3659,62,1
632,281,125,1
6503,2940,115,5
6406,2891,109,2
1531,694,139,1
5259,2366,114,2
3437,1548,112,7
4057,1826,107,4
8734,3899,148,2
8203,3671,137,4
6711,3022,108,5
7188,3225,97,1
5245,2360,29,9
4664,2094,102,1
4363,1961,143,1
2321,1042,35,1
3564,1608,117,5
5895,2643,27,2
3628,1642,34,3
10978,4942,8,7
10102,4529,37,1
4445,1998,84,2
8722,3895,43,5
2827,1274,129,1
5370,2410,38,3
5969,2678,56,4
2566,1158,100,2
681,305,118,8
4124,1860,110,1
10544,4731,91,7
3162,1425,35,2
8652,3863,11,1
3766,1699,63,2
4205,1893,23,7
9644,4323,116,4
7054,3167,42,3
8618,3845,99,2
261,116,59,4
9648,4324,135,4
3708,1677,56,1
10414,4669,148,3
6597,2980,84,2
11072,4986,91,1
1270,566,127,2
11209,5672,43,2
8609,3841,67,2
6972,3131,44,3
7127,3201,90,8
10742,4830,40,1
1068,480,17,1
9253,4136,122,10
2651,1202,47,2
9737,4363,62,3
3554,1605,141,1
6138,2756,22,2
2706,1226,39,1
7610,3411,89,4
7864,3524,52,7
3967,1785,28,3
7051,3166,22,5
8646,3860,140,1
3123,1410,44,5
10070,4514,68,4
744,333,13,1
4012,1801,39,2
5333,2398,62,6
1402,628,114,1
4485,2017,10,1
5520,2476,21,1
3760,1697,27,5
9904,4440,59,2
4709,2113,117,5
10506,4714,28,4
989,444,80,1
9181,4105,144,2
6257,2818,135,2
11102,5000,72,1
9547,4281,73,3
6739,3035,90,4
3261,1466,100,2
4358,1960,103,7
7792,3493,77,2
4127,1861,4,3
10137,4545,63,1
8970,4007,4,4
7064,3171,27,3
1384,621,70,6
453,204,149,6
7023,3153,139,1
2940,1328,128,2
746,334,26,7
7534,3376,59,6
4420,1988,74,1
6868,3085,85,1
8760,3911,3,1
5451,2445,106,4
6998,3145,2,3
1662,758,31,1
3797,1714,43,1
2283,1025,42,5
8812,3932,145,5
6052,2715,114,2
7203,3231,78,2
7719,3460,58,3
7364,3293,43,5
1126,506,96,2
4948,2229,130,1
4858,2183,31,5
5676,2546,150,1
6484,2929,132,3
8087,3621,96,3
10862,4890,103,1
9583,4296,27,1
9540,4277,37,1
5102,2302,56,3
766,344,51,2
7065,3171,121,1
5738,2573,105,1
10590,4758,61,6
8883,3965,24,2
920,415,149,1
1279,569,130,8
3315,1488,95,1
1092,491,69,1
3118,1408,52,5
6363,2870,138,3
7479,3347,23,1
3155,1421,76,1
4720,2118,40,1
5088,2295,63,1
10470,4696,120,6
8055,3609,36,5
5397,2424,14,1
9396,4206,78,3
5548,2491,74,3
3749,1690,15,1
7606,3409,77,2
11034,4967,10,1
