order_id,customer_id,order_date,status
2247,1650,2024-11-10,SHIPPED
2248,840,2024-07-11,DELIVERED
2249,1222,2025-03-18,DELIVERED
2250,339,2025-03-31,DELIVERED
2251,264,2024-10-26,CREATED
2252,1986,2022-04-14,CANCELLED
2253,147,2022-01-04,SHIPPED
2254,741,2024-12-18,DELIVERED
2255,776,2023-12-19,CANCELLED
2256,419,2023-06-28,SHIPPED
2257,1582,2022-02-11,DELIVERED
2258,1211,2023-11-05,DELIVERED
2259,1536,2023-07-06,CANCELLED
2260,1416,2022-09-10,SHIPPED
2261,374,2024-03-16,SHIPPED
2262,655,2023-06-09,SHIPPED
2263,1572,2024-08-09,DELIVERED
2264,58,2024-06-28,CREATED
2265,824,2022-09-24,DELIVERED
2266,523,2023-02-19,CREATED
2267,1016,2024-12-11,CREATED
2268,1621,2023-05-10,DELIVERED
2269,334,2023-01-26,DELIVERED
2270,1159,2022-08-11,DELIVERED
2271,1391,2025-01-21,DELIVERED
2272,1471,2025-03-10,SHIPPED
2273,37,2022-07-26,DELIVERED
2274,1183,2023-10-05,SHIPPED
2275,1703,2024-10-08,CANCELLED
2276,1969,2023-02-24,CREATED
2277,146,2023-03-13,DELIVERED
2278,131,2024-05-16,DELIVERED
2279,292,2022-08-19,DELIVERED
2280,1083,2024-05-18,SHIPPED
2281,1683,2024-12-04,DELIVERED
2282,11,2023-12-20,CREATED
2283,1335,2022-04-20,CANCELLED
2284,6,2023-11-09,CANCELLED
2285,1225,2023-03-03,SHIPPED
2286,1401,2022-12-10,DELIVERED
2287,1625,2024-02-28,DELIVERED
2288,975,2023-10-12,SHIPPED
2289,533,2023-02-27,DELIVERED
2290,914,2023-01-30,DELIVERED
2291,1247,2023-07-03,DELIVERED
2292,1352,2023-07-08,SHIPPED
2293,1335,2024-02-27,SHIPPED
2294,1979,2025-03-22,CANCELLED
2295,1928,2022-06-02,DELIVERED
2296,848,2024-12-17,SHIPPED
2297,1835,2025-01-14,SHIPPED
2298,1921,2023-01-28,CREATED
2299,977,2023-12-29,DELIVERED
2300,880,2022-06-08,DELIVERED
2301,1631,2022-01-20,CANCELLED
2302,558,,DELIVERED
2303,701,2024-07-17,DELIVERED
2304,1733,2024-03-19,DELIVERED
2305,1317,2024-09-03,DELIVERED
2306,888,2024-11-30,SHIPPED
2307,495,2023-05-15,CREATED
2308,1440,2023-01-16,CREATED
2309,1716,2022-07-20,DELIVERED
2310,1838,2026-12-26,SHIPPED
2311,1790,2023-08-30,SHIPPED
2312,144,2024-05-05,CREATED
2313,774,2022-08-17,DELIVERED
2314,885,2024-03-26,CREATED
2315,942,2022-04-29,SHIPPED
2316,1721,2025-03-21,DELIVERED
2317,416,2022-08-01,DELIVERED
2318,1905,2024-03-04,DELIVERED
2319,142,2022-11-01,CREATED
2320,1372,2024-09-30,DELIVERED
2321,1105,2024-11-07,CANCELLED
2322,1274,2024-04-05,CANCELLED
2323,363,2024-07-04,CANCELLED
2324,26,2022-03-15,DELIVERED
2325,1668,2023-11-13,DELIVERED
2326,1745,2023-03-19,DELIVERED
2327,1711,2023-11-02,DELIVERED
2328,37,2025-01-02,SHIPPED
2329,831,2023-09-24,CANCELLED
2330,244,2023-05-07,DELIVERED
2331,1373,2022-12-10,DELIVERED
2332,1168,2024-04-16,DELIVERED
2333,242,2022-05-09,DELIVERED
2334,1654,2022-02-17,CREATED
2335,1503,2023-09-18,SHIPPED
2336,1119,2022-05-13,SHIPPED
2337,319,2024-10-09,DELIVERED
2338,149,2022-11-25,DELIVERED
2339,1026,2024-05-22,CANCELLED
2340,149,2023-08-20,SHIPPED
2341,1480,2024-03-07,CREATED
2342,1248,,SHIPPED
2343,1141,2022-03-03,SHIPPED
2344,574,2022-01-24,SHIPPED
2345,1997,2023-10-23,DELIVERED
2346,121,2023-02-09,CREATED
2347,190,2024-07-05,SHIPPED
2348,1406,2023-09-28,DELIVERED
2349,1966,2022-07-25,DELIVERED
2350,1910,2023-03-10,SHIPPED
2351,21,2022-10-07,CANCELLED
2352,1276,2022-10-02,CANCELLED
2353,970,2022-04-23,DELIVERED
2354,1037,2022-12-19,SHIPPED
2355,407,2023-07-24,SHIPPED
2356,9,2022-08-29,CREATED
2357,567,2022-07-24,DELIVERED
2358,1118,2024-01-13,CANCELLED
2359,420,2024-08-21,DELIVERED
2360,241,2024-08-05,SHIPPED
2361,1470,2023-03-28,CREATED
2362,419,2025-03-11,SHIPPED
2363,668,,SHIPPED
2364,39,2022-01-26,DELIVERED
2365,1476,2024-12-07,CREATED
2366,1828,2023-08-23,CREATED
2367,384,2024-01-19,DELIVERED
2368,1777,2024-07-14,CREATED
2369,740,2024-11-03,CANCELLED
2370,753,2023-12-23,DELIVERED
2371,416,2022-06-19,CANCELLED
2372,173,2024-01-28,SHIPPED
2373,1589,2023-03-17,DELIVERED
2374,1920,2024-06-27,DELIVERED
2375,1044,2024-05-13,SHIPPED
2376,1209,2025-01-05,DELIVERED
2377,1740,2023-11-13,SHIPPED
2378,155,2022-12-27,DELIVERED
2379,1780,2024-03-10,DELIVERED
2380,400,2024-09-23,DELIVERED
2381,325,2023-11-03,CANCELLED
2382,1976,2023-02-25,DELIVERED
2383,1639,2022-09-27,DELIVERED
2384,117,2024-07-05,CREATED
2385,1493,2024-06-04,DELIVERED
2386,697,2022-06-02,CREATED
2387,1476,2022-11-08,DELIVERED
2388,1497,2024-02-13,CREATED
2389,1015,2022-08-05,DELIVERED
2390,738,2024-02-11,DELIVERED
2391,361,2023-10-10,DELIVERED
2392,288,2023-03-15,SHIPPED
2393,1626,2022-01-04,DELIVERED
2394,1063,2024-02-25,DELIVERED
2395,943,2022-07-23,SHIPPED
2396,820,2022-02-22,SHIPPED
2397,684,2025-02-17,DELIVERED
2398,1643,2024-09-26,CREATED
2399,1619,2024-10-09,CANCELLED
2400,1952,2023-04-04,DELIVERED
2401,1033,2022-04-23,DELIVERED
2402,96,2024-08-18,DELIVERED
2403,1467,2023-06-20,SHIPPED
2404,135,2024-12-12,DELIVERED
2405,1462,2023-04-13,CREATED
2406,903,2023-09-26,DELIVERED
2407,273,2022-05-28,DELIVERED
2408,364,2023-05-16,CANCELLED
2409,189,2022-06-12,DELIVERED
2410,50,2023-06-20,CREATED
2411,812,2027-05-19,DELIVERED
2412,1914,2022-03-29,CREATED
2413,1719,2023-01-06,DELIVERED
2414,320,2023-02-04,DELIVERED
2415,66,2022-12-28,CREATED
2416,187,2023-10-01,CREATED
2417,794,2022-06-18,CANCELLED
2418,1015,2022-10-20,CANCELLED
2419,100,,CANCELLED
2420,1413,2023-12-20,SHIPPED
2421,824,2023-01-19,DELIVERED
2422,1708,2025-03-26,SHIPPED
2423,1832,2024-01-14,DELIVERED
2424,454,2022-09-15,CREATED
2425,1914,,SHIPPED
2426,413,2023-11-24,DELIVERED
2427,1154,2022-04-13,SHIPPED
2428,1952,2024-01-12,DELIVERED
2429,1790,,CREATED
2430,803,2022-10-18,DELIVERED
2431,882,2024-11-29,PENDING
2432,462,2025-03-28,SHIPPED
2433,739,2024-11-12,DELIVERED
2434,1522,2023-08-12,DELIVERED
2435,1874,2022-02-13,CREATED
2436,216,2024-12-05,DELIVERED
2437,1217,2022-08-18,CANCELLED
2438,246,2025-03-30,CANCELLED
2439,726,2022-02-12,SHIPPED
2440,298,2024-11-21,DELIVERED
2441,884,2023-12-10,DELIVERED
2442,1554,2024-10-19,delivered
2443,996,2022-06-14,CANCELLED
2444,466,2023-08-06,DELIVERED
2445,293,2024-08-18,CREATED
2446,691,2023-03-23,CREATED
2447,1961,2025-02-20,CANCELLED
2448,874,2023-12-18,SHIPPED
2449,521,2022-10-04,DELIVERED
2450,1289,2022-07-10,CREATED
2451,327,2023-06-19,SHIPPED
2452,1362,2023-09-01,UNKNOWN
2453,231,2024-10-04,CREATED
2454,688,2023-10-24,CANCELLED
2455,1522,2022-07-11,DELIVERED
2456,1180,2023-12-11,SHIPPED
2457,198,2024-03-06,SHIPPED
2458,1126,2023-07-04,DELIVERED
2459,433,2024-04-11,DELIVERED
2460,1564,2025-01-17,SHIPPED
2461,889,2022-08-12,CREATED
2462,792,2023-07-23,DELIVERED
2463,950,2025-02-10,DELIVERED
2464,536,2023-12-24,CREATED
2465,1931,2023-09-19,SHIPPED
2466,318,2023-12-31,DELIVERED
2467,1054,2024-06-03,CREATED
2468,1706,2022-08-08,SHIPPED
2469,684,2022-10-16,CREATED
2470,1110,2024-04-18,SHIPPED
2471,1764,2025-02-26,DELIVERED
2472,1754,2023-02-25,DELIVERED
2473,694,2023-02-03,CREATED
2474,1374,2025-01-13,SHIPPED
2475,39,2022-08-03,DELIVERED
2476,292,2022-05-14,DELIVERED
2477,1730,2024-09-29,CANCELLED
2478,994,2023-08-24,CANCELLED
2479,51,2024-06-12,DELIVERED
2480,1045,2024-07-20,DELIVERED
2481,239,2023-10-13,DELIVERED
2482,1228,2024-08-03,DELIVERED
2483,337,2024-09-01,SHIPPED
2484,88,2023-01-26,DELIVERED
2485,83,2023-10-31,DELIVERED
2486,1893,2023-06-28,CREATED
2487,814,2024-11-27,DELIVERED
2488,910,2024-02-27,DELIVERED
2489,69,2023-12-27,DELIVERED
2490,16,2022-11-24,DELIVERED
2491,905,2023-05-28,DELIVERED
2492,447,2022-06-04,DELIVERED
2493,1761,2024-09-13,DELIVERED
2494,255,2022-05-14,CREATED
2495,350,2022-02-21,DELIVERED
2496,1537,2023-04-14,DELIVERED
2497,1909,2023-12-16,DELIVERED
2498,398,2022-05-12,DELIVERED
2499,361,2024-04-08,DELIVERED
2500,1779,2024-12-06,CANCELLED
2501,611,2025-01-25,DELIVERED
2502,829,,CANCELLED
2503,1389,2023-06-26,CANCELLED
2504,1375,2022-09-23,SHIPPED
2505,1080,2022-12-16,DELIVERED
2506,1900,2025-01-21,DELIVERED
2507,537,2025-03-01,SHIPPED
2508,274,2022-11-07,UNKNOWN
2509,14,2023-04-15,CREATED
2510,568,2025-03-08,CREATED
2511,1190,2023-01-14,DELIVERED
2512,1659,2022-07-16,SHIPPED
2513,1819,2022-11-27,DELIVERED
2514,154,2024-01-16,SHIPPED
2515,1032,2024-12-31,SHIPPED
2516,130,2024-04-15,CREATED
2517,1487,2027-11-06,DELIVERED
2518,1225,2022-01-30,DELIVERED
2519,1043,2022-05-26,CREATED
2520,985,2025-01-04,CREATED
2521,1298,2023-03-30,DELIVERED
2522,1929,2022-04-29,DELIVERED
2523,1613,2024-07-06,DELIVERED
2524,512,2023-10-11,SHIPPED
2525,498,2022-12-24,CREATED
2526,204,2022-06-25,SHIPPED
2527,1542,2022-11-23,SHIPPED
2528,61,2022-05-13,DELIVERED
2529,568,2022-06-08,DELIVERED
2530,897,2022-08-04,CANCELLED
2531,413,2024-05-09,CREATED
2532,381,2023-03-15,DELIVERED
2533,144,2024-09-09,CANCELLED
2534,1985,2024-04-14,CREATED
2535,1332,2023-11-11,DELIVERED
2536,1193,2022-04-11,DELIVERED
2537,1216,2025-01-28,SHIPPED
2538,1451,2023-05-15,DELIVERED
2539,1600,2022-06-25,CANCELLED
2540,928,2024-09-13,DELIVERED
2541,1249,2023-07-21,CANCELLED
2542,1395,2024-11-16,CANCELLED
2543,1159,2022-12-07,SHIPPED
2544,268,,SHIPPED
2545,1017,2022-05-08,SHIPPED
2546,682,2025-02-11,DELIVERED
2547,7,2023-04-25,DELIVERED
2548,6,2023-04-02,DELIVERED
2549,623,2023-03-15,DELIVERED
2550,1684,2025-01-29,CANCELLED
2551,247,2022-02-01,DELIVERED
2552,948,2022-01-07,CANCELLED
2553,1620,2023-02-28,DELIVERED
2554,1385,2024-08-22,DELIVERED
2555,136,2024-04-06,DELIVERED
2556,775,2023-03-11,DELIVERED
2557,1365,2024-10-11,DELIVERED
2558,1785,2023-11-22,CANCELLED
2559,1960,2026-06-30,CREATED
2560,1901,2024-02-17,DELIVERED
2561,137,2023-12-04,SHIPPED
2562,1420,2022-12-03,SHIPPED
2563,1209,2022-07-07,DELIVERED
2564,1800,2024-03-03,CANCELLED
2565,1623,2024-01-12,SHIPPED
2566,1587,2023-01-05,DELIVERED
2567,323,2023-09-28,DELIVERED
2568,1487,2022-04-13,DELIVERED
2569,237,2024-11-18,DELIVERED
2570,593,2022-02-10,SHIPPED
2571,533,2023-11-15,CREATED
2572,1802,2023-05-09,CANCELLED
2573,1521,2023-03-03,CANCELLED
2574,1933,2022-05-24,DELIVERED
2575,1461,2023-10-25,SHIPPED
2576,84,2024-08-31,SHIPPED
2577,1141,2024-09-20,CREATED
2578,859,2023-12-15,DELIVERED
2579,1326,2024-01-29,CREATED
2580,995,2024-07-21,DELIVERED
2581,1188,2023-02-18,DELIVERED
2582,785,2024-09-08,SHIPPED
2583,1597,2024-07-13,DELIVERED
2584,627,2023-11-17,SHIPPED
2585,1810,2023-07-23,CANCELLED
2586,773,2024-07-04,DELIVERED
2587,793,2024-09-24,SHIPPED
2588,1195,,DELIVERED
2589,476,2025-03-02,CANCELLED
2590,491,2023-10-25,DELIVERED
2591,109,2023-07-31,DELIVERED
2592,928,2022-10-10,DELIVERED
2593,844,2022-05-11,CREATED
2594,1126,2024-08-31,SHIPPED
2595,1257,2023-05-19,pending
2596,1119,2022-12-11,CANCELLED
2597,1072,2022-08-24,DELIVERED
2598,1014,2024-09-10,DELIVERED
2599,392,2025-03-25,DELIVERED
2600,356,2023-10-23,DELIVERED
2601,980,2023-09-16,DELIVERED
2602,982,2024-09-14,CREATED
2603,1505,2024-12-16,DELIVERED
2604,1151,2024-03-14,SHIPPED
2605,292,2024-04-19,CREATED
2606,56,2023-06-02,DELIVERED
2607,927,2022-03-04,DELIVERED
2608,1645,2023-05-24,DELIVERED
2609,271,2022-08-12,DELIVERED
2610,65,2022-06-06,DELIVERED
2611,1880,,SHIPPED
2612,334,2022-02-08,DELIVERED
2613,727,2024-03-28,DELIVERED
2614,164,2022-12-13,CANCELLED
2615,1651,2023-09-08,CREATED
2616,1306,2024-07-23,SHIPPED
2617,867,2024-11-25,DELIVERED
2618,920,2025-03-14,DELIVERED
2619,674,2024-06-11,CANCELLED
2620,1130,2023-07-03,SHIPPED
2621,849,2022-12-25,CANCELLED
2622,109,,SHIPPED
2623,1304,2024-09-24,CANCELLED
2624,288,2023-03-11,SHIPPED
2625,742,2023-07-31,DELIVERED
2626,452,2025-01-14,SHIPPED
2627,534,2023-09-12,DELIVERED
2628,1051,2022-12-21,DELIVERED
2629,1392,2023-03-07,DELIVERED
2630,537,2023-01-04,SHIPPED
2631,1092,2024-05-15,DELIVERED
2632,174,2023-05-24,DELIVERED
2633,1629,2023-11-14,DELIVERED
2634,949,2023-07-14,DELIVERED
2635,1432,2025-01-02,CANCELLED
2636,1376,2023-10-08,DELIVERED
2637,823,2022-02-17,DELIVERED
2638,1603,2023-12-16,DELIVERED
2639,489,2022-01-03,SHIPPED
2640,1979,2023-05-28,SHIPPED
2641,657,2023-06-05,DELIVERED
2642,1498,2023-03-08,CREATED
2643,1148,2024-10-13,SHIPPED
2644,56,2022-03-19,SHIPPED
2645,1937,2023-01-17,DELIVERED
2646,678,2024-01-17,DELIVERED
2647,784,2022-10-30,CANCELLED
2648,707,2024-06-25,DELIVERED
2649,498,2023-08-16,SHIPPED
2650,1105,2024-10-30,DELIVERED
2651,383,2024-12-20,CANCELLED
2652,369,2024-11-09,SHIPPED
2653,146,2025-02-22,DELIVERED
2654,1756,2024-12-06,SHIPPED
2655,1706,2024-07-12,DELIVERED
2656,1391,,DELIVERED
2657,204,2024-12-30,DELIVERED
2658,673,2022-04-20,DELIVERED
2659,995,2023-12-01,CANCELLED
2660,1625,2022-04-07,CANCELLED
2661,817,2023-06-16,CANCELLED
2662,344,2022-03-26,CREATED
2663,551,2022-01-27,DELIVERED
2664,1862,2026-08-09,DELIVERED
2665,1551,2023-02-06,DELIVERED
2666,1330,2022-05-28,DELIVERED
2667,1830,2024-06-06,CREATED
2668,861,2023-07-17,DELIVERED
2669,710,2023-01-10,DELIVERED
2670,52,2025-01-18,SHIPPED
2671,395,2022-01-24,DELIVERED
2672,1075,2023-03-30,SHIPPED
2673,122,2024-10-05,SHIPPED
2674,1425,2023-07-03,SHIPPED
2675,304,2025-02-13,CANCELLED
2676,268,2023-09-08,DELIVERED
2677,79,2024-02-19,CREATED
2678,486,2024-10-03,CANCELLED
2679,524,2022-09-08,DELIVERED
2680,53,2024-10-28,DELIVERED
2681,1475,2022-04-06,DELIVERED
2682,1572,2024-03-11,SHIPPED
2683,1105,2024-01-29,DELIVERED
2684,1650,2023-04-06,DELIVERED
2685,1537,2023-07-27,DELIVERED
2686,43,2023-03-22,DELIVERED
2687,1748,2024-04-03,UNKNOWN
2688,1720,2023-03-15,SHIPPED
2689,1116,2022-12-23,CREATED
2690,805,2024-08-17,SHIPPED
2691,1589,2024-06-08,DELIVERED
2692,1084,2022-10-13,SHIPPED
2693,1300,2023-02-19,CREATED
2694,973,2022-12-25,CANCELLED
2695,1115,2022-04-19,DELIVERED
2696,1727,2022-01-27,DELIVERED
2697,162,2022-08-08,SHIPPED
2698,1802,2023-04-20,CREATED
2699,1890,2024-09-17,CREATED
2700,1058,2022-08-05,CREATED
2701,1351,2024-07-18,CANCELLED
2702,264,2022-06-24,SHIPPED
2703,925,2027-07-10,CREATED
2704,1078,2024-06-06,SHIPPED
2705,969,2023-04-27,SHIPPED
2706,688,2023-01-28,DELIVERED
2707,941,2024-06-28,CANCELLED
2708,1007,2024-09-14,DELIVERED
2709,795,2024-03-01,CREATED
2710,1345,2024-09-10,DELIVERED
2711,1807,2023-12-24,DELIVERED
2712,1661,2022-06-07,DELIVERED
2713,779,2023-04-01,CREATED
2714,310,2023-11-21,DELIVERED
2715,1976,2023-12-07,DELIVERED
2716,1035,2023-08-20,CREATED
2717,1188,2022-02-05,DELIVERED
2718,1474,2024-04-16,DELIVERED
2719,1988,2025-03-25,DELIVERED
2720,539,2023-02-14,SHIPPED
2721,1081,2022-05-06,DELIVERED
2722,1883,2023-05-25,SHIPPED
2723,1442,2024-05-19,DELIVERED
2724,595,2023-05-10,CREATED
2725,1312,2023-02-16,CREATED
2726,50,2022-12-19,DELIVERED
2727,1454,2022-03-24,DELIVERED
2728,287,2024-06-16,DELIVERED
2729,692,2024-12-03,CREATED
2730,953,2026-09-15,CANCELLED
2731,1997,2023-06-01,SHIPPED
2732,1741,2022-09-22,SHIPPED
2733,1926,2022-08-24,DELIVERED
2734,214,2023-05-22,DELIVERED
2735,534,2024-07-19,CREATED
2736,726,2024-06-19,SHIPPED
2737,852,2024-05-09,SHIPPED
2738,1365,2023-05-27,CREATED
2739,482,2023-02-07,DELIVERED
2740,1601,2022-09-19,CANCELLED
2741,1551,2026-12-11,DELIVERED
2742,1653,2023-05-24,SHIPPED
2743,835,2022-08-07,DELIVERED
2744,224,2022-03-08,DELIVERED
2745,1164,2022-06-12,DELIVERED
2746,1927,2023-10-04,DELIVERED
2747,1381,2022-07-22,CREATED
2748,1004,2022-08-04,CANCELLED
2749,1695,2022-01-10,DELIVERED
2750,1168,2023-06-01,CREATED
2751,1643,2025-01-06,DELIVERED
2752,825,2023-06-20,DELIVERED
2753,1534,2023-08-29,CREATED
2754,660,2022-09-17,DELIVERED
2755,1075,2022-01-30,CANCELLED
2756,366,,CREATED
2757,53,2022-09-04,RETURNED
2758,1,2022-01-01,SHIPPED
2759,814,2024-12-08,DELIVERED
2760,1285,2022-11-13,CREATED
2761,126,2025-01-15,CREATED
2762,341,2023-02-24,CANCELLED
2763,343,2022-08-20,DELIVERED
2764,1998,2026-10-08,CANCELLED
2765,275,2022-12-08,DELIVERED
2766,317,2025-02-18,DELIVERED
2767,1196,2022-12-10,DELIVERED
2768,1305,2025-01-12,DELIVERED
2769,182,2022-04-19,DELIVERED
2770,737,2024-01-14,DELIVERED
2771,1828,2024-11-21,DELIVERED
2772,1672,2022-07-19,CANCELLED
2773,1967,2025-02-10,DELIVERED
2774,839,2022-06-26,SHIPPED
2775,1617,2023-09-02,CREATED
2776,1336,2022-03-28,SHIPPED
2777,1497,2022-07-16,SHIPPED
2778,146,2025-02-25,CANCELLED
2779,573,2023-11-22,DELIVERED
2780,528,2022-03-29,DELIVERED
2781,1867,2024-11-24,CANCELLED
2782,1814,2024-10-07,DELIVERED
2783,1356,2022-02-16,DELIVERED
2784,585,2023-03-07,CANCELLED
2785,1405,2022-10-28,DELIVERED
2786,1853,2024-02-05,CANCELLED
2787,550,2027-05-14,DELIVERED
2788,1152,2022-08-16,CREATED
2789,384,2023-08-24,DELIVERED
2790,77,2022-01-10,CREATED
2791,806,2024-07-07,CANCELLED
2792,1273,2024-01-07,DELIVERED
2793,589,2024-12-26,DELIVERED
2794,1961,2022-04-22,CANCELLED
2795,1099,2022-03-02,CANCELLED
2796,1467,2024-05-05,SHIPPED
2797,165,2024-10-31,CREATED
2798,316,2022-11-18,SHIPPED
2799,706,2024-07-24,SHIPPED
2800,1587,2023-01-19,CANCELLED
2801,738,2024-01-02,SHIPPED
2802,787,2025-01-12,DELIVERED
2803,1982,2024-10-22,DELIVERED
2804,1045,2024-08-26,CREATED
2805,535,2024-04-09,DELIVERED
2806,1274,2024-11-09,SHIPPED
2807,587,2023-08-13,DELIVERED
2808,762,2022-03-14,SHIPPED
2809,83,2024-05-25,DELIVERED
2810,214,2024-03-17,DELIVERED
2811,746,2023-12-15,SHIPPED
2812,212,2023-01-27,SHIPPED
2813,1368,2024-07-31,DELIVERED
2814,12,2022-08-10,DELIVERED
2815,1927,2023-02-01,DELIVERED
2816,1774,2024-11-30,SHIPPED
2817,1402,2024-05-01,DELIVERED
2818,1986,2023-09-19,DELIVERED
2819,435,2024-11-01,DELIVERED
2820,1079,2024-09-11,DELIVERED
2821,1381,2022-04-25,DELIVERED
2822,652,2022-11-29,DELIVERED
2823,75,2022-02-26,CANCELLED
2824,41,2024-01-29,SHIPPED
2825,1287,2024-12-24,DELIVERED
2826,1562,2024-06-23,DELIVERED
2827,1312,2022-12-16,DELIVERED
2828,924,2023-03-06,CREATED
2829,1882,2023-09-21,CREATED
2830,672,2022-12-20,SHIPPED
2831,1535,2023-01-06,SHIPPED
2832,1569,2024-02-24,CANCELLED
2833,682,2022-07-30,CANCELLED
2834,412,2022-10-02,DELIVERED
2835,1299,2022-03-10,CREATED
2836,1600,2024-09-19,DELIVERED
2837,1393,2024-04-30,CREATED
2838,1988,2023-03-03,SHIPPED
2839,1308,2023-01-03,DELIVERED
2840,351,2023-11-09,SHIPPED
2841,1389,2023-04-12,CANCELLED
2842,406,2024-02-20,CANCELLED
2843,1350,2023-10-01,DELIVERED
2844,291,2023-05-19,SHIPPED
2845,73,2023-10-17,CANCELLED
2846,94,2024-04-10,CANCELLED
2847,9,2023-06-30,DELIVERED
2848,1732,2022-12-05,SHIPPED
2849,858,2025-02-25,DELIVERED
2850,750,2024-01-03,DELIVERED
2851,1578,2022-11-12,DELIVERED
2852,609,2024-12-21,DELIVERED
2853,1468,2024-01-07,DELIVERED
2854,1859,2024-12-10,CREATED
2855,1290,2027-02-13,CREATED
2856,1862,2024-01-29,CREATED
2857,1392,2024-03-13,SHIPPED
2858,1980,2022-03-21,DELIVERED
2859,1018,2022-09-30,SHIPPED
2860,38,2022-05-06,DELIVERED
2861,1693,2024-05-29,CANCELLED
2862,505,2024-02-21,DELIVERED
2863,1645,2022-07-06,DELIVERED
2864,1713,2022-11-12,DELIVERED
2865,1135,2024-04-22,DELIVERED
2866,1466,2022-09-27,DELIVERED
2867,1512,2022-11-16,SHIPPED
2868,1586,2022-04-25,CREATED
2869,1237,2022-12-17,DELIVERED
2870,126,2024-09-27,DELIVERED
2871,332,2023-10-23,CANCELLED
2872,377,2023-07-29,CANCELLED
2873,1639,2024-02-09,SHIPPED
2874,1763,2024-07-19,DELIVERED
2875,564,,DELIVERED
2876,804,2023-05-19,CANCELLED
2877,385,2022-09-07,DELIVERED
2878,864,2022-05-22,DELIVERED
2879,1204,2022-10-26,SHIPPED
2880,1450,2024-07-11,CANCELLED
2881,616,2023-02-02,CANCELLED
2882,328,2022-12-06,SHIPPED
2883,1070,2022-06-19,SHIPPED
2884,446,2023-11-23,DELIVERED
2885,1580,2023-08-20,CANCELLED
2886,197,2023-07-24,SHIPPED
2887,1209,2022-11-14,SHIPPED
2888,1363,2025-03-07,SHIPPED
2889,714,2022-03-12,SHIPPED
2890,388,2023-02-07,DELIVERED
2891,1760,2023-12-02,DELIVERED
2892,425,2024-12-05,DELIVERED
2893,164,2022-02-14,SHIPPED
2894,697,2025-02-23,DELIVERED
2895,380,2023-12-09,DELIVERED
2896,1395,2023-01-27,CREATED
2897,144,2025-02-15,DELIVERED
2898,1396,2024-07-23,SHIPPED
2899,1270,2022-07-20,SHIPPED
2900,1781,2024-01-14,CREATED
2901,1718,2022-10-13,RETURNED
2902,682,2022-09-24,DELIVERED
2903,542,2022-07-31,DELIVERED
2904,754,2023-12-29,DELIVERED
2905,866,2024-04-15,DELIVERED
2906,1913,2025-03-12,DELIVERED
2907,619,2024-09-17,CREATED
2908,592,2023-10-28,DELIVERED
2909,555,2023-04-06,CREATED
2910,612,2022-05-01,DELIVERED
2911,426,2024-09-06,CREATED
2912,1628,2022-09-03,CREATED
2913,1093,2023-05-22,DELIVERED
2914,494,2022-06-09,DELIVERED
2915,1762,2024-04-02,SHIPPED
2916,891,2024-06-16,DELIVERED
2917,848,2023-04-22,CREATED
2918,163,2022-03-23,DELIVERED
2919,1719,,DELIVERED
2920,1931,2022-09-21,CREATED
2921,1338,2022-02-10,CREATED
2922,1985,2022-05-07,DELIVERED
2923,1650,2023-08-24,CANCELLED
2924,426,2022-02-03,DELIVERED
2925,267,2022-05-31,CREATED
2926,424,2022-06-03,CREATED
2927,747,2024-12-05,DELIVERED
2928,1579,2024-05-31,DELIVERED
2929,543,2024-12-05,SHIPPED
2930,720,2022-09-04,SHIPPED
2931,320,2022-05-14,SHIPPED
2932,686,2022-09-08,CREATED
2933,965,2022-07-17,SHIPPED
2934,74,2024-03-15,CREATED
2935,522,2024-10-18,SHIPPED
2936,74,2024-10-14,RETURNED
2937,660,2022-03-07,DELIVERED
2938,363,2023-09-08,CANCELLED
2939,1515,2024-05-27,DELIVERED
2940,481,2024-04-14,CREATED
2941,1342,2025-03-23,SHIPPED
2942,1934,2023-07-05,DELIVERED
2943,235,2022-12-04,DELIVERED
2944,1621,2022-10-05,DELIVERED
2945,917,2023-09-19,DELIVERED
2946,1276,2022-11-04,DELIVERED
2947,1682,2022-04-01,CREATED
2948,1091,2024-06-06,DELIVERED
2949,1124,2022-05-09,CANCELLED
2950,1159,2022-10-05,DELIVERED
2951,1508,2024-05-22,DELIVERED
2952,933,,DELIVERED
2953,276,2023-05-30,CANCELLED
2954,171,2023-03-25,SHIPPED
2955,366,2022-04-23,DELIVERED
2956,1698,2024-03-04,DELIVERED
2957,310,2023-10-29,DELIVERED
2958,822,2022-04-29,CANCELLED
2959,867,2027-03-05,RETURNED
2960,1280,2022-02-25,DELIVERED
2961,978,2024-03-11,CANCELLED
2962,855,2023-04-14,CANCELLED
2963,1987,2023-12-11,CREATED
2964,877,2026-06-28,DELIVERED
2965,696,2022-04-10,DELIVERED
2966,1274,2023-01-18,DELIVERED
2967,74,2023-12-21,CANCELLED
2968,639,2022-06-09,DELIVERED
2969,536,2023-03-09,DELIVERED
2970,1222,2022-03-28,DELIVERED
2971,225,2023-09-28,DELIVERED
2972,1250,2022-01-30,SHIPPED
2973,1155,2022-07-11,CANCELLED
2974,48,2022-03-25,SHIPPED
2975,1512,2022-08-04,SHIPPED
2976,271,2022-12-30,DELIVERED
2977,807,2022-03-15,CANCELLED
2978,597,2025-02-11,DELIVERED
2979,753,2023-02-21,DELIVERED
2980,530,2024-10-08,PENDING
